Name,Biosynthetic_class,Structural_class,EXT_k2,EXT_k3,EXT_k4,EXT_k5,EXT_k6,EXT_k7,EXT_k8,EXT_k9,EXT_k10,MACCS_k2,MACCS_k3,MACCS_k4,MACCS_k5,MACCS_k6,MACCS_k7,MACCS_k8,MACCS_k9,MACCS_k10,PubChem_k2,PubChem_k3,PubChem_k4,PubChem_k5,PubChem_k6,PubChem_k7,PubChem_k8,PubChem_k9,PubChem_k10,Sub_k2,Sub_k3,Sub_k4,Sub_k5,Sub_k6,Sub_k7,Sub_k8,Sub_k9,Sub_k10,SubCount_k2,SubCount_k3,SubCount_k4,SubCount_k5,SubCount_k6,SubCount_k7,SubCount_k8,SubCount_k9,SubCount_k10
"E-Cadina-1(2),4-diene",Terpenoids,ST,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,1,1,0,2,2,2,2,1,0,3,3,3,1,0,8,8,0,2,2,2,2,2,0,4,1
E-calamenene,Terpenoids,ST,0,2,2,2,2,0,1,1,0,1,0,3,3,3,3,3,3,3,1,1,0,0,3,3,3,1,0,1,0,3,3,3,1,0,4,4,1,0,1,0,0,1,1,0,9
E-Carveol,Terpenoids,MT,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,0,8,8,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,1,0,1,0,0,1,1,0,4
E-carvyl acetate,Terpenoids,MT,0,0,0,4,4,4,4,4,4,1,0,1,1,1,0,0,8,8,0,0,1,1,0,6,6,6,6,0,1,0,4,4,4,4,1,1,1,0,1,0,0,1,1,0,4
E-caryophyllene,Terpenoids,ST,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,1,1,0,2,2,2,2,1,0,3,3,3,1,0,8,8,0,2,2,2,2,2,0,4,1
E-Chrysanthenol,Terpenoids,MT,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,0,8,8,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,1,0,1,0,0,1,1,0,4
E-cinnamaldehyde,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,0,3,3,3,1,0,0,2,2,2,0,3,1,0,9,1,0,3,3,3,3,3,3,3
E-Cinnamic acid,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,0,3,3,3,1,0,0,2,2,2,0,3,1,0,9,1,0,3,3,3,3,3,3,3
E-cinnamic alcohol,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,1,0,2,0,1,1,1,0,1,1,0,0,3,3,3,1,0,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
E-cinnamyl acetate,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,1,0,4,4,4,4,4,1,1,1,0,0,3,3,3,1,0,0,2,2,2,0,3,1,0,5,1,0,3,3,3,3,3,3,3
E-citral,Terpenoids,MT,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,3,3,1,1,1,0,3,0,2,2,2,0,3,1,0,5,1,0,1,0,0,6,2,2,2
E-Cyclanthone,Terpenoids,Irregular terpene,1,1,3,1,0,5,5,2,2,0,2,2,0,2,2,2,0,4,0,0,1,1,0,2,2,2,2,0,1,0,0,2,2,2,2,0,1,0,1,0,0,6,2,2,2
E-Dec-2-enal,FADs,Aliphatics and C5 branched,1,1,3,1,0,5,5,2,2,0,1,0,2,0,6,6,6,6,0,0,3,3,1,1,1,0,3,0,2,2,2,0,3,1,0,5,1,0,1,0,0,6,2,2,2
E-dihydro-a-terpineol,Terpenoids,MT,0,0,1,0,1,1,0,8,8,1,0,1,1,1,0,7,7,7,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,3,3,3,1,0,1,0,0,1,1,0,4
E-dihydrocarvone,Terpenoids,MT,0,0,1,0,1,1,0,5,5,1,0,1,1,1,0,0,8,8,0,0,1,1,0,2,2,2,2,0,1,0,0,2,2,2,2,0,1,0,1,0,0,1,1,0,4
E-farnesol,Terpenoids,ST,1,1,3,1,0,5,5,2,2,0,1,0,2,0,1,1,1,0,0,0,3,3,1,1,1,0,3,1,0,1,1,1,0,7,7,7,0,2,2,2,2,2,0,4,1
E-g-cadinene,Terpenoids,ST,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,1,1,0,2,2,2,2,1,0,3,3,3,1,0,8,8,0,2,2,2,2,2,0,4,1
E-geraniol,Terpenoids,MT,1,1,3,1,0,5,5,2,2,0,1,0,2,0,1,1,1,0,0,0,3,3,1,1,1,0,3,1,0,1,1,1,0,7,7,7,1,0,1,0,0,6,2,2,2
Eicosan-1-ol,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,8,8,0,1,0,2,0,1,1,1,0,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,7,7,7,0,1,0,4,4,4,4,1,0
eicosanal,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,0,1,0,4,4,4,4,1,1,0,1,0,4,4,4,4,1,0
eicosane,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,0,1,0,4,4,4,4,1,0
Eicosene,FADs,Aliphatics and C5 branched,0,0,1,0,1,1,0,5,5,0,1,0,2,0,6,6,6,6,0,0,3,3,1,1,1,0,3,1,0,3,3,3,1,0,4,4,0,1,0,1,1,0,6,6,6
E-isocroweacin,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,5,5,5,5,5,1,1,0,0,5,5,5,5,5,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
E-Isoeugenol,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,5,5,5,5,5,1,1,0,0,5,5,5,5,5,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
E-Isogeraniol,Terpenoids,MT,0,0,1,0,5,2,2,0,3,0,1,0,2,0,1,1,1,0,0,0,3,3,1,1,1,0,3,1,0,1,1,1,0,7,7,7,1,0,1,0,0,6,2,2,2
E-isovalencenal,Terpenoids,ST,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,1,1,0,2,2,2,2,0,2,2,2,0,3,1,0,5,0,2,2,2,2,2,0,4,1
E-Jasmone,Others,Others,1,1,3,1,0,5,5,2,2,1,0,1,1,1,0,0,8,8,0,0,3,3,1,1,1,0,3,0,2,2,2,0,6,6,6,6,1,0,1,0,0,6,2,2,2
elemicin,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,5,5,5,5,5,1,1,0,0,5,5,5,5,5,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
E-limonene epoxide,Terpenoids,MT,0,0,0,4,4,4,4,4,4,1,0,1,1,1,0,0,2,2,0,0,1,1,0,6,6,6,6,0,1,0,0,2,2,2,2,0,1,0,1,0,0,1,1,0,4
E-linalool oxide (furan),Terpenoids,MT,0,0,0,4,4,4,4,4,4,1,0,1,1,1,0,0,2,2,0,0,1,1,0,6,6,6,6,0,1,0,0,2,2,2,2,0,1,0,1,0,0,1,1,0,4
E-linalool oxide (furanoid),Terpenoids,MT,0,0,0,4,4,4,4,4,4,1,0,1,1,1,0,0,2,2,0,0,1,1,0,6,6,6,6,0,1,0,0,2,2,2,2,0,1,0,1,0,0,1,1,0,4
E-linalool oxide (pyranoid),Terpenoids,MT,0,0,0,4,4,4,4,4,4,1,0,1,1,1,0,0,2,2,0,0,1,1,0,6,6,6,6,0,1,0,0,2,2,2,2,0,1,0,1,0,0,1,1,0,4
Elsholtzia ketone,Terpenoids,MT,0,2,2,2,2,0,1,1,0,1,0,1,1,1,0,0,2,2,1,1,0,0,5,5,5,5,5,0,2,2,2,0,3,1,0,9,1,0,3,3,3,3,3,3,3
E-methyl cinnamate,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,0,3,3,3,1,0,0,2,2,2,0,3,1,0,5,1,0,3,3,3,3,3,3,3
E-methyl isoeugenol,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,5,5,5,5,5,1,1,0,0,5,5,5,5,5,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
E-methyl jasmonate,Others,Others,0,0,0,4,4,4,4,4,4,1,0,1,1,1,0,0,2,2,0,0,1,1,0,6,6,6,6,0,1,0,4,4,4,4,1,1,0,2,2,2,2,2,0,4,1
e-muurolene,Terpenoids,ST,0,0,1,0,1,1,0,5,5,1,0,3,3,3,3,3,3,3,0,0,1,1,0,2,2,2,2,1,0,3,3,3,1,0,8,8,0,2,2,2,2,2,0,4,1
Endo-1-bourbonanol,Terpenoids,ST,0,0,1,0,1,1,0,8,8,1,0,1,1,1,0,7,7,7,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,8,8
endo-borneol,Terpenoids,MT,0,0,1,0,1,1,0,8,8,1,0,1,1,1,0,7,7,7,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,3,3,3,1,0,1,0,0,1,1,0,4
endo-Fenchol,Terpenoids,MT,0,0,1,0,1,1,0,8,8,1,0,1,1,1,0,7,7,7,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,3,3,3,1,0,1,0,0,1,1,0,4
E-nerolidol,Terpenoids,ST,1,1,3,1,0,5,5,2,2,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,4,1
E-nerolidol acetate,Terpenoids,ST,0,0,0,4,4,4,4,4,4,0,1,0,4,4,4,4,4,1,0,0,3,3,1,1,1,0,9,0,1,0,4,4,4,4,1,1,0,2,2,2,2,2,0,4,1
E-nuciferol,Terpenoids,ST,0,2,2,2,2,0,1,1,0,0,1,0,2,0,1,1,1,0,1,1,0,0,3,3,3,1,0,1,0,1,1,1,0,7,7,7,1,0,1,0,0,1,1,0,9
E-Ocimenol,Terpenoids,MT,0,0,1,0,5,2,2,0,3,0,2,2,0,2,2,2,0,4,0,0,3,3,1,1,1,0,3,1,0,1,1,1,0,3,3,3,1,0,1,0,0,6,2,2,2
E-Oct-2-en-1-ol,FADs,Aliphatics and C5 branched,1,1,3,1,0,6,6,6,6,0,1,0,2,0,1,1,1,0,0,0,3,3,1,1,1,0,3,1,0,1,1,1,0,7,7,7,1,0,1,0,0,6,2,2,2
"E-p-2,8-menthadien-1-ol",Terpenoids,MT,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,1,0,1,0,0,1,1,0,4
E-Phytol,Terpenoids,Diterpenes,1,1,3,1,0,6,6,6,6,0,1,0,2,0,1,1,1,0,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,1,0,1,1,0,6,6,6
epi- a-Muurolol,Terpenoids,ST,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,8,8
epi-a-cadinol,Terpenoids,ST,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,8,8
epi-a-cubenol,Terpenoids,ST,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,8,8
epi-bicyclosesquiphellandrene,Terpenoids,ST,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,1,1,0,2,2,2,2,1,0,3,3,3,1,0,4,4,0,2,2,2,2,2,0,4,1
epi-b-santalene,Terpenoids,ST,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,1,1,0,2,2,2,2,1,0,3,3,3,1,0,8,8,0,2,2,2,2,2,0,4,1
epi-cubebol,Terpenoids,ST,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,8,8
Epi-cubenol,Terpenoids,ST,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,8,8
epi-globulol,Terpenoids,ST,0,0,1,0,1,1,0,8,8,1,0,1,1,1,0,7,7,7,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,8,8
E-pinane,Terpenoids,MT,0,0,1,0,5,2,2,0,9,1,0,3,3,3,3,3,3,3,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,8,8,1,0,1,0,0,1,1,0,4
E-Pinocamphone,Terpenoids,MT,0,0,1,0,5,2,2,0,9,1,0,1,1,1,0,0,8,8,0,2,2,2,2,0,0,3,1,0,1,0,0,2,2,2,2,0,1,0,1,0,0,1,1,0,4
E-pinocarveol,Terpenoids,MT,0,0,1,0,1,1,0,5,5,1,0,1,1,1,0,0,8,8,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,1,0,1,0,0,1,1,0,4
E-piperitol,Terpenoids,MT,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,1,0,1,0,0,1,1,0,4
epi-sesquithujene,Terpenoids,ST,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,1,1,0,2,2,2,2,1,0,3,3,3,1,0,8,8,0,2,2,2,2,2,0,4,1
E-p-menth-2-en- 1-ol,Terpenoids,MT,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,1,0,1,0,0,1,1,0,4
"E-p-mentha-1(7),8-dien-2-ol",Terpenoids,MT,0,0,1,0,1,1,0,5,5,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,1,0,1,0,0,1,1,0,4
Eremoligenol,Terpenoids,ST,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,8,8
eremophyllene,Terpenoids,ST,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,1,1,0,2,2,2,2,1,0,3,3,3,1,0,8,8,0,2,2,2,2,2,0,4,1
E-rose oxide,Terpenoids,MT,0,0,0,4,4,4,4,4,4,1,0,1,1,1,0,0,2,2,0,0,1,1,0,6,6,6,6,0,1,0,0,2,2,2,2,0,1,0,1,0,0,1,1,0,4
Erucic acid,FADs,Aliphatics and C5 branched,1,1,3,1,0,6,6,6,6,0,1,0,2,0,1,1,1,0,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,0,1,0,4,4,4,4,1,0
E-sabinene hydrate,Terpenoids,MT,0,0,1,0,1,1,0,8,8,1,0,1,1,1,0,7,7,7,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,3,3,3,1,0,1,0,0,1,1,0,4
E-sabinyl acetate,Terpenoids,MT,0,0,0,4,4,4,4,4,4,1,0,1,1,1,0,0,8,8,0,0,1,1,0,6,6,6,6,0,1,0,4,4,4,4,1,1,0,2,2,2,2,2,0,4,1
E-sesquisabinene hydrate,Terpenoids,ST,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,7,7,7,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,0,2,2,2,2,2,0,8,8
Estragole,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,5,5,5,5,5,1,1,0,0,5,5,5,5,5,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
E-tagetenone,Terpenoids,MT,0,0,1,0,5,2,2,0,3,0,2,2,0,2,2,2,0,4,0,0,3,3,1,1,1,0,3,0,2,2,2,0,6,6,6,6,1,0,1,0,0,6,2,2,2
E-tagetone,Terpenoids,MT,0,0,1,0,5,2,2,0,3,0,2,2,0,2,2,2,0,4,0,0,3,3,1,1,1,0,3,0,2,2,2,0,6,6,6,6,1,0,1,0,0,6,2,2,2
ethanol,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,3,0,1,0,2,0,1,1,1,0,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,7,7,7,1,0,1,0,5,5,5,5,5
Ethanone,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,3,0,2,2,0,2,2,2,0,4,0,2,2,2,2,0,0,3,1,0,1,0,0,2,2,2,2,0,1,0,1,0,5,5,5,5,5
Ethenyl-4-ethyl benzene,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,0,3,3,3,1,0,1,0,3,3,3,1,0,4,4,1,0,3,3,3,3,3,3,3
Ethoxyethylbenzene,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,4,1,1,1,0,0,3,3,3,1,0,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
Ethyl 2-methylbutanoate,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,1,0,1,0,0,6,2,2,2
Ethyl 3-Hexanoate,FADs,Aliphatics and C5 branched,0,0,0,4,4,4,4,4,4,0,1,0,4,4,4,4,4,1,0,0,3,3,1,1,1,0,9,0,1,0,4,4,4,4,1,1,1,0,1,0,0,6,2,2,2
ethyl 3-phenylpropionate,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,1,0,4,4,4,4,4,1,1,1,0,0,3,3,3,1,0,0,1,0,4,4,4,4,1,1,1,0,3,3,3,3,3,3,3
Ethyl 4-(4-methylphenyl)-4-pentenoate,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,1,0,4,4,4,4,4,1,1,1,0,0,3,3,3,1,0,0,2,2,2,0,3,1,0,5,1,0,3,3,3,3,3,3,3
ethyl acetate,FADs,Aliphatics and C5 branched,0,0,1,0,5,2,2,0,3,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,1,0,1,0,5,5,5,5,5
Ethyl benzoate,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,4,1,1,1,0,0,3,3,3,1,0,0,2,2,2,0,3,1,0,5,1,0,3,3,3,3,3,3,3
Ethyl butanoate,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,1,0,1,0,5,5,5,5,5
ethyl decanoate,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,7,7,7
ethyl dodecanote,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,7,7,7
Ethyl hexadecanoate,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,6,6,6
ethyl hexanoate,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,1,0,1,0,0,6,2,2,2
Ethyl isobutanoate,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,1,0,1,0,5,5,5,5,5
Ethyl isovalerate,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,1,0,1,0,0,6,2,2,2
Ethyl linolate,FADs,Aliphatics and C5 branched,0,0,0,4,4,4,4,4,4,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,6,6,6
Ethyl linolenate,FADs,Aliphatics and C5 branched,0,0,0,4,4,4,4,4,4,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,6,6,6
Ethyl myristate,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,6,6,6
Ethyl octadec-9-enoate,FADs,Aliphatics and C5 branched,0,0,0,4,4,4,4,4,4,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,6,6,6
Ethyl octanoate,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,1,0,1,0,0,6,2,2,2
Ethyl oleate,FADs,Aliphatics and C5 branched,0,0,0,4,4,4,4,4,4,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,6,6,6
Ethyl phenylacetate,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,1,0,4,4,4,4,4,1,1,1,0,0,3,3,3,1,0,0,1,0,4,4,4,4,1,1,1,0,3,3,3,3,3,3,3
Ethyl salicylate,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,7,7,7,0,2,2,0,5,5,5,5,5,1,1,0,0,5,5,5,5,5,0,2,2,2,0,3,1,0,9,1,0,3,3,3,3,3,3,3
Ethyl stearate,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,0,1,0,1,1,0,6,6,6
Ethyl tiglate,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,0,3,3,1,1,1,0,9,0,2,2,2,0,3,1,0,5,1,0,1,0,5,5,5,5,5
ethyl valerate,FADs,Aliphatics and C5 branched,0,0,0,3,3,3,3,3,1,0,1,0,4,4,4,4,4,1,0,2,2,2,2,0,7,7,7,0,1,0,4,4,4,4,1,1,1,0,1,0,0,6,2,2,2
Ethyl-2-methyl-benzene,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,0,3,3,3,1,0,1,0,3,3,3,1,0,4,4,1,0,3,3,3,3,3,3,3
Ethyl-3-methyl-benzene,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,0,3,3,3,1,0,1,0,3,3,3,1,0,4,4,1,0,3,3,3,3,3,3,3
Ethyl-4-methyl-benzene,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,0,3,3,3,1,0,1,0,3,3,3,1,0,4,4,1,0,3,3,3,3,3,3,3
Ethylbenzene,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,0,3,3,3,1,0,1,0,3,3,3,1,0,4,4,1,0,3,3,3,3,3,3,3
Ethylcyclobutane,Others,Others,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,1,0,1,0,0,6,2,2,2
ethylcyclohexane,Others,Others,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,1,0,1,0,0,6,2,2,2
Ethyl-E-geranate,Terpenoids,MT,0,0,0,4,4,4,4,4,4,0,1,0,4,4,4,4,4,1,0,0,3,3,1,1,1,0,9,0,2,2,2,0,3,1,0,5,1,0,1,0,0,6,2,2,2
ethylpyrazine,Others,Aromatic_N/S,0,2,2,2,2,0,1,1,0,0,2,2,0,2,2,2,0,9,1,1,0,4,4,4,4,4,4,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
Ethyl-Z-geranate,Terpenoids,MT,0,0,0,4,4,4,4,4,4,0,1,0,4,4,4,4,4,1,0,0,3,3,1,1,1,0,9,0,2,2,2,0,3,1,0,5,0,2,2,2,2,2,0,8,8
eucarvone,Terpenoids,MT,1,1,3,1,0,5,5,2,2,1,0,1,1,1,0,0,8,8,0,0,3,3,1,1,1,0,3,0,2,2,2,0,6,6,6,6,1,0,1,0,0,6,2,2,2
Eugenol,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,5,5,5,5,5,1,1,0,0,5,5,5,5,5,0,1,0,0,5,5,5,5,2,1,0,3,3,3,3,3,3,3
eugenyl acetate,Shikimate_derived_Aromatics,BP,0,2,2,2,2,0,1,1,0,0,2,2,0,5,5,5,5,5,1,1,0,0,5,5,5,5,5,0,2,2,2,0,3,1,0,5,1,0,3,3,3,3,3,3,3
E-Undec-2-enal,FADs,Aliphatics and C5 branched,1,1,3,1,0,5,5,2,2,0,1,0,2,0,6,6,6,6,0,0,3,3,1,1,1,0,3,0,2,2,2,0,3,1,0,5,0,1,0,1,1,0,7,7,7
E-verbenol,Terpenoids,MT,1,1,3,1,0,6,6,6,6,1,0,1,1,1,0,0,8,8,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,1,0,1,0,0,1,1,0,4
exo-2-hydroxycineole,Terpenoids,MT,0,0,0,3,3,3,3,3,1,1,0,1,1,1,0,0,2,2,0,0,1,1,0,6,6,6,6,1,0,1,1,1,0,3,3,3,1,0,1,0,0,1,1,0,4
Exo-2-hydroxycineole acetate,Terpenoids,MT,0,0,0,3,3,3,3,3,1,1,0,1,1,1,0,0,2,2,0,0,1,1,0,6,6,6,6,0,1,0,4,4,4,4,1,1,0,2,2,2,2,2,0,4,1
Farnesane,Terpenoids,ST,0,0,1,0,5,2,2,0,9,0,1,0,2,0,6,6,6,6,0,2,2,2,2,0,0,3,1,1,0,3,3,3,1,0,4,4,0,1,0,1,1,0,7,7,7
farnesyl acetone,Terpenoids,ST,1,1,3,1,0,5,5,2,2,1,0,3,3,3,3,3,3,3,0,0,3,3,1,1,1,0,3,0,1,0,0,2,2,2,2,0,0,2,2,2,2,2,0,4,1
Fenchol,Terpenoids,MT,0,0,1,0,1,1,0,8,8,1,0,1,1,1,0,7,7,7,0,2,2,2,2,0,0,8,8,1,0,1,1,1,0,3,3,3,1,0,1,0,0,1,1,0,4
Fenchone,Terpenoids,MT,0,0,1,0,5,2,2,0,9,1,0,1,1,1,0,0,8,8,0,2,2,2,2,0,0,3,1,0,1,0,0,2,2,2,2,0,1,0,1,0,0,1,1,0,4
